Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,Year,Month,Day,Day_Name
846-10-0341,A,C1632,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,297.99,2019-06-07,11:51,Cash,297.99,4.761904762,0.0,6.8,96.1735,16.8409,2019,6,7,Friday
577-34-7579,C,C1407,Naypyitaw,Member,Male,Food and beverages,50.49,15,37.8675,757.35,2019-11-19,17:16,Cash,454.41,4.761904762,302.94,5.67,96.0785,19.7633,2019,11,19,Tuesday
430-02-3888,B,C1296,Mandalay,Normal,Male,Electronic accessories,46.02,8,18.408,368.16,2019-08-20,15:55,Cash,276.12,4.761904762,92.04,8.52,96.0891,21.9588,2019,8,20,Tuesday
867-47-1948,C,C1448,Naypyitaw,Normal,Female,Home and lifestyle,15.8,12,9.48,189.6,2019-02-21,12:07,Cash,158.0,4.761904762,31.6,8.19,96.0785,19.7633,2019,2,21,Thursday
384-59-6655,A,C1892,Yangon,Member,Female,Food and beverages,98.66,13,64.129,1282.58,2019-07-27,15:07,Cash,887.94,4.761904762,394.64,8.4,96.1735,16.8409,2019,7,27,Saturday
256-58-3609,C,C1447,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,91.98,2019-07-09,15:29,Cash,91.98,4.761904762,0.0,10.0,96.0785,19.7633,2019,7,9,Tuesday
324-92-3863,A,C1705,Yangon,Member,Male,Electronic accessories,20.89,3,3.1335,62.67,2019-05-28,18:45,Cash,41.78,4.761904762,20.89,9.8,96.1735,16.8409,2019,5,28,Tuesday
593-08-5916,A,C1800,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,15.5,2019-07-02,15:23,Credit card,15.5,4.761904762,0.0,7.4,96.1735,16.8409,2019,7,2,Tuesday
364-34-2972,C,C1319,Naypyitaw,Member,Male,Electronic accessories,96.82,6,29.046,580.92,2019-02-19,20:37,Cash,290.46,4.761904762,290.46,7.035,96.0785,19.7633,2019,2,19,Tuesday
794-42-3736,B,C1293,Mandalay,Normal,Male,Food and beverages,33.33,3,4.9995,99.99,2019-02-17,14:41,Credit card,66.66,4.761904762,33.33,7.68,96.0891,21.9588,2019,2,17,Sunday
172-42-8274,B,C1227,Mandalay,Normal,Female,Fashion accessories,38.27,3,5.7405,114.81,2019-01-02,18:18,Credit card,76.54,4.761904762,38.27,6.96,96.0891,21.9588,2019,1,2,Wednesday
558-60-5016,A,C1757,Yangon,Normal,Female,Fashion accessories,33.3,9,14.985,299.7,2019-06-06,15:27,Ewallet,299.7,4.761904762,0.0,7.2,96.1735,16.8409,2019,6,6,Thursday
195-06-0432,A,C1666,Yangon,Member,Male,Fashion accessories,81.01,4,16.202,324.04,2019-03-08,12:55,Credit card,243.03,4.761904762,81.01,9.3,96.1735,16.8409,2019,3,8,Friday
605-03-2706,A,C1705,Yangon,Normal,Female,Fashion accessories,15.8,3,2.37,47.4,2019-09-19,18:02,Cash,47.4,4.761904762,0.0,9.5,96.1735,16.8409,2019,9,19,Thursday
214-30-2776,B,C1299,Mandalay,Member,Female,Fashion accessories,34.49,10,17.245,344.9,2019-12-10,19:44,Credit card,172.45,4.761904762,172.45,10.0,96.0891,21.9588,2019,12,10,Tuesday
448-34-8700,B,C1261,Mandalay,Member,Male,Home and lifestyle,36.91,14,25.837,516.74,2019-07-09,13:51,Ewallet,258.37,4.761904762,258.37,8.04,96.0891,21.9588,2019,7,9,Tuesday
452-04-8808,B,C1266,Mandalay,Normal,Male,Electronic accessories,87.08,10,43.54,870.8,2019-04-19,15:17,Cash,609.56,4.761904762,261.24,6.6,96.0891,21.9588,2019,4,19,Friday
531-56-4728,A,C1683,Yangon,Normal,Male,Sports and travel,80.08,3,12.012,240.24,2019-04-01,15:29,Cash,240.24,4.761904762,0.0,5.4,96.1735,16.8409,2019,4,1,Monday
744-82-9138,C,C1404,Naypyitaw,Normal,Male,Sports and travel,86.13,2,8.613,172.26,2019-07-24,17:59,Cash,172.26,4.761904762,0.0,8.61,96.0785,19.7633,2019,7,24,Wednesday
883-69-1285,B,C1272,Mandalay,Member,Male,Sports and travel,49.92,4,9.984,199.68,2019-04-02,11:55,Credit card,99.84,4.761904762,99.84,8.4,96.0891,21.9588,2019,4,2,Tuesday
221-25-5073,A,C1830,Yangon,Normal,Female,Sports and travel,74.66,4,14.932,298.64,2019-10-23,10:39,Cash,298.64,4.761904762,0.0,8.5,96.1735,16.8409,2019,10,23,Wednesday
518-71-6847,B,C1220,Mandalay,Member,Male,Sports and travel,26.6,11,14.63,292.6,2019-11-11,15:10,Ewallet,159.6,4.761904762,133.0,5.88,96.0891,21.9588,2019,11,11,Monday
156-20-0370,B,C1261,Mandalay,Normal,Female,Sports and travel,25.45,1,1.2725,25.45,2019-07-29,18:10,Credit card,25.45,4.761904762,0.0,6.12,96.0891,21.9588,2019,7,29,Monday
151-33-7434,B,C1295,Mandalay,Normal,Female,Sports and travel,67.77,1,3.3885,67.77,2019-12-02,20:43,Credit card,67.77,4.761904762,0.0,7.8,96.0891,21.9588,2019,12,2,Monday
728-47-9078,C,C1401,Naypyitaw,Member,Male,Sports and travel,59.59,7,20.8565,417.13,2019-05-10,12:46,Cash,238.36,4.761904762,178.77,10.0,96.0785,19.7633,2019,5,10,Friday
809-46-1866,A,C1768,Yangon,Normal,Male,Sports and travel,58.15,4,11.63,232.6,2019-04-08,17:44,Cash,232.6,4.761904762,0.0,8.4,96.1735,16.8409,2019,4,8,Monday
139-32-4183,A,C1780,Yangon,Member,Female,Sports and travel,97.48,13,63.362,1267.24,2019-04-16,14:19,Ewallet,877.32,4.761904762,389.92,7.4,96.1735,16.8409,2019,4,16,Tuesday
148-41-7930,C,C1316,Naypyitaw,Normal,Male,Health and beauty,99.96,8,39.984,799.68,2019-10-20,10:33,Cash,699.72,4.761904762,99.96,6.405,96.0785,19.7633,2019,10,20,Sunday
189-40-5216,C,C1346,Naypyitaw,Normal,Male,Electronic accessories,96.37,8,38.548,770.96,2019-06-28,11:40,Cash,674.59,4.761904762,96.37,6.3,96.0785,19.7633,2019,6,28,Friday
374-38-5555,B,C1212,Mandalay,Normal,Female,Fashion accessories,63.71,7,22.2985,445.97,2019-08-16,19:30,Ewallet,318.55,4.761904762,127.42,10.0,96.0891,21.9588,2019,8,16,Friday
764-44-8999,B,C1292,Mandalay,Normal,Female,Health and beauty,14.76,3,2.214,44.28,2019-11-27,14:42,Ewallet,29.52,4.761904762,14.76,5.16,96.0891,21.9588,2019,11,27,Wednesday
552-44-5977,B,C1214,Mandalay,Member,Male,Health and beauty,62.0,15,46.5,930.0,2019-07-05,19:08,Credit card,496.0,4.761904762,434.0,7.44,96.0891,21.9588,2019,7,5,Friday
430-53-4718,B,C1233,Mandalay,Member,Male,Fashion accessories,75.37,15,56.5275,1130.55,2019-12-21,15:46,Credit card,602.96,4.761904762,527.59,10.0,96.0891,21.9588,2019,12,21,Saturday
886-18-2897,A,C1863,Yangon,Normal,Female,Fashion accessories,56.56,5,14.14,282.8,2019-08-15,19:06,Credit card,282.8,4.761904762,0.0,4.5,96.1735,16.8409,2019,8,15,Thursday
602-16-6955,B,C1200,Mandalay,Normal,Female,Fashion accessories,76.6,14,53.62,1072.4,2019-10-28,18:10,Ewallet,766.0,4.761904762,306.4,7.2,96.0891,21.9588,2019,10,28,Monday
745-74-0715,A,C1612,Yangon,Normal,Male,Fashion accessories,58.03,2,5.803,116.06,2019-02-16,20:46,Ewallet,116.06,4.761904762,0.0,8.8,96.1735,16.8409,2019,2,16,Saturday
690-01-6631,B,C1234,Mandalay,Normal,Male,Fashion accessories,17.49,14,12.243,244.86,2019-01-29,18:35,Ewallet,174.9,4.761904762,69.96,7.92,96.0891,21.9588,2019,1,29,Tuesday
652-49-6720,C,C1415,Naypyitaw,Member,Female,Fashion accessories,60.95,1,3.0475,60.95,2019-09-16,11:40,Ewallet,60.95,4.761904762,0.0,6.195,96.0785,19.7633,2019,9,16,Monday
233-67-5758,C,C1451,Naypyitaw,Normal,Male,Fashion accessories,40.35,1,2.0175,40.35,2019-10-02,13:46,Ewallet,40.35,4.761904762,0.0,6.51,96.0785,19.7633,2019,10,2,Wednesday
727-02-1313,A,C1678,Yangon,Member,Male,Fashion accessories,31.84,1,1.592,31.84,2019-01-16,13:22,Cash,31.84,4.761904762,0.0,7.7,96.1735,16.8409,2019,1,16,Wednesday
347-56-2442,A,C1661,Yangon,Normal,Male,Fashion accessories,65.82,1,3.291,65.82,2019-03-21,15:33,Cash,65.82,4.761904762,0.0,4.1,96.1735,16.8409,2019,3,21,Thursday
849-09-3807,A,C1647,Yangon,Member,Female,Fashion accessories,88.34,10,44.17,883.4,2019-10-11,13:28,Cash,618.38,4.761904762,265.02,6.6,96.1735,16.8409,2019,10,11,Friday
